17|0.0|0.0|0.0
16|0.0|0.0|0.0
26|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
20|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
17|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
17|0.0|0.0|0.0
16|0.0|0.0|0.0
17|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|0.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
18|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
20|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
17|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
18|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
21|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
18|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
17|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
17|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
19|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
21|1.0|0.0|0.0
16|1.0|0.0|0.0
22|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
20|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
20|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
17|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
17|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
20|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
19|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
18|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
21|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
23|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
19|1.0|0.0|0.0
24|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
25|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
19|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
20|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
21|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
17|1.0|0.0|0.0
16|1.0|0.0|0.0
19|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
17|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
18|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
18|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
19|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
23|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
23|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
17|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
17|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
20|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
17|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
18|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
19|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
21|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
24|1.0|0.0|0.0
16|1.0|0.0|0.0
23|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
19|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
18|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
22|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
19|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
19|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
16|1.0|0.0|0.0
